,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,date
219,"Joinville, SC, Brasil",2024-01-14,30.8,18.8,24.9,35.2,18.8,26.2,21.1,80.6,0.0,0,0.0,,0,0,23.8,16.5,23.4,1013.4,40.7,12.9,261.6,22.5,10,10,2024-01-14T05:35:40,2024-01-14T19:12:48,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-01-14
220,"Joinville, SC, Brasil",2024-01-15,30.9,21.4,25.9,38.7,21.4,27.8,23.6,87.9,18.2,100,25.0,rain,0,0,27.0,14.7,117.9,1010.7,56.4,12.9,245.6,21.3,10,60,2024-01-15T05:36:27,2024-01-15T19:12:44,0.14,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-01-15
221,"Joinville, SC, Brasil",2024-01-16,33.7,22.9,27.3,44.7,22.9,30.9,24.9,87.6,0.7,100,20.83,rain,0,0,27.4,16.3,136.2,1010.0,53.3,11.4,246.1,21.3,10,75,2024-01-16T05:37:14,2024-01-16T19:12:38,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-01-16
222,"Joinville, SC, Brasil",2024-01-17,30.8,24.6,26.6,34.5,24.6,28.4,24.1,87.0,22.0,100,54.17,rain,0,0,17.6,17.5,189.2,1011.8,84.8,12.7,148.3,12.6,10,30,2024-01-17T05:38:01,2024-01-17T19:12:31,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-01-17
223,"Joinville, SC, Brasil",2024-01-18,27.9,23.4,25.1,31.7,23.4,25.6,24.2,94.5,10.9,100,62.5,rain,0,0,14.8,14.0,284.9,1012.0,87.8,9.2,75.9,6.5,3,30,2024-01-18T05:38:49,2024-01-18T19:12:22,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-01-18
224,"Joinville, SC, Brasil",2024-01-19,33.8,24.0,27.3,45.1,24.0,30.6,25.3,90.0,1.7,100,20.83,rain,0,0,21.6,24.7,112.6,1007.3,68.6,8.7,220.3,19.1,9,75,2024-01-19T05:39:36,2024-01-19T19:12:12,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-01-19
225,"Joinville, SC, Brasil",2024-01-20,33.8,24.0,27.1,43.2,24.0,29.8,24.5,87.2,7.2,100,45.83,rain,0,0,44.6,24.7,128.6,1006.4,64.5,10.4,234.4,20.4,10,60,2024-01-20T05:40:24,2024-01-20T19:12:01,0.32,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-01-20
226,"Joinville, SC, Brasil",2024-01-21,27.9,22.6,24.8,30.5,22.6,25.1,21.8,83.9,13.7,100,75.0,rain,0,0,24.8,23.5,165.3,1012.7,80.4,12.7,131.3,11.3,6,30,2024-01-21T05:41:11,2024-01-21T19:11:48,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-01-21
227,"Joinville, SC, Brasil",2024-01-22,23.0,20.6,21.4,23.0,20.6,21.4,21.0,97.3,38.2,100,83.33,rain,0,0,40.7,14.1,235.5,1016.9,93.2,7.2,51.7,4.4,2,30,2024-01-22T05:41:59,2024-01-22T19:11:33,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-01-22
228,"Joinville, SC, Brasil",2024-01-23,22.9,20.0,21.0,22.9,20.0,21.0,19.8,93.0,36.9,100,83.33,rain,0,0,46.4,14.6,213.2,1016.2,96.2,5.1,41.1,3.8,2,10,2024-01-23T05:42:47,2024-01-23T19:11:17,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86948099999,82798199999,86945099999,86947099999,SBJV",2024-01-23
229,"Joinville, SC, Brasil",2024-01-24,22.9,19.0,20.5,22.9,19.0,20.5,19.5,94.4,23.1,100,79.17,rain,0,0,37.1,12.9,171.7,1015.0,90.8,6.0,59.8,5.1,3,10,2024-01-24T05:43:34,2024-01-24T19:10:59,0.46,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-01-24
230,"Joinville, SC, Brasil",2024-01-25,24.9,18.3,20.6,24.9,18.3,20.6,18.8,90.4,7.0,100,79.17,rain,0,0,37.1,21.5,213.3,1015.3,80.7,10.4,73.7,6.5,3,30,2024-01-25T05:44:22,2024-01-25T19:10:40,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-01-25
231,"Joinville, SC, Brasil",2024-01-26,23.8,17.1,19.9,23.8,17.1,19.9,18.6,92.2,12.1,100,75.0,rain,0,0,44.6,13.0,222.0,1016.0,88.3,11.6,69.6,5.9,4,30,2024-01-26T05:45:09,2024-01-26T19:10:19,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-01-26
232,"Joinville, SC, Brasil",2024-01-27,26.0,18.7,21.9,26.0,18.7,21.9,19.8,88.4,13.3,100,62.5,rain,0,0,14.0,21.3,146.4,1014.5,80.6,8.6,113.3,9.8,6,30,2024-01-27T05:45:56,2024-01-27T19:09:57,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-01-27
233,"Joinville, SC, Brasil",2024-01-28,27.0,19.2,21.8,29.5,19.2,22.1,20.1,90.6,2.6,100,41.67,rain,0,0,13.3,17.9,83.5,1013.7,60.8,9.8,191.8,16.7,9,30,2024-01-28T05:46:43,2024-01-28T19:09:34,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-01-28
234,"Joinville, SC, Brasil",2024-01-29,28.8,18.4,22.9,32.3,18.4,23.5,20.3,86.2,0.9,100,8.33,rain,0,0,24.8,21.8,72.3,1012.0,46.2,12.6,301.5,26.0,10,30,2024-01-29T05:47:30,2024-01-29T19:09:09,0.63,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-01-29
235,"Joinville, SC, Brasil",2024-01-30,30.8,19.0,25.0,36.1,19.0,26.5,21.8,83.7,0.5,100,16.67,rain,0,0,13.7,14.8,114.2,1010.9,47.0,10.8,292.5,25.4,10,60,2024-01-30T05:48:16,2024-01-30T19:08:43,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-01-30
236,"Joinville, SC, Brasil",2024-01-31,28.9,22.2,25.4,34.2,22.2,26.6,23.0,87.6,4.2,100,54.17,rain,0,0,16.2,19.9,106.1,1013.1,87.9,11.9,86.8,7.6,4,75,2024-01-31T05:49:03,2024-01-31T19:08:15,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-01-31
237,"Joinville, SC, Brasil",2024-02-01,28.0,22.6,25.2,31.1,22.6,26.0,22.5,85.5,3.7,100,62.5,rain,0,0,19.1,19.8,95.5,1016.1,83.9,12.2,90.5,7.6,4,60,2024-02-01T05:49:49,2024-02-01T19:07:46,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-02-01
238,"Joinville, SC, Brasil",2024-02-02,26.0,21.4,23.5,26.0,21.4,23.5,21.7,90.1,2.3,100,45.83,rain,0,0,15.1,12.5,330.3,1018.6,79.9,11.9,82.5,7.1,4,10,2024-02-02T05:50:35,2024-02-02T19:07:16,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-02-02
239,"Joinville, SC, Brasil",2024-02-03,29.8,20.0,24.8,33.0,20.0,25.8,21.2,81.3,0.4,100,12.5,rain,0,0,18.7,16.2,54.9,1016.4,45.3,12.9,169.5,14.5,6,10,2024-02-03T05:51:20,2024-02-03T19:06:44,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-02-03
240,"Joinville, SC, Brasil",2024-02-04,31.8,20.3,25.7,40.1,20.3,27.7,22.2,82.2,3.5,100,16.67,rain,0,0,38.5,18.3,45.4,1013.7,27.6,12.9,221.5,19.3,10,60,2024-02-04T05:52:05,2024-02-04T19:06:11,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-02-04
241,"Joinville, SC, Brasil",2024-02-05,31.9,20.0,26.0,38.8,20.0,28.5,22.8,83.6,0.0,0,0.0,,0,0,11.5,22.9,124.8,1014.3,48.7,12.9,263.9,22.7,10,60,2024-02-05T05:52:50,2024-02-05T19:05:37,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-02-05
242,"Joinville, SC, Brasil",2024-02-06,31.8,21.7,26.9,38.8,21.7,29.7,23.4,82.0,1.1,100,29.17,rain,0,0,14.0,19.9,89.7,1015.3,60.1,10.7,270.3,23.5,10,60,2024-02-06T05:53:35,2024-02-06T19:05:01,0.89,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-02-06
243,"Joinville, SC, Brasil",2024-02-07,31.8,23.1,27.8,37.7,23.1,30.7,23.7,79.3,5.4,100,29.17,rain,0,0,28.1,20.1,67.7,1012.9,54.3,12.5,203.2,17.5,10,60,2024-02-07T05:54:19,2024-02-07T19:04:24,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-02-07
244,"Joinville, SC, Brasil",2024-02-08,32.8,23.7,27.9,38.9,23.7,30.9,23.8,79.5,0.6,100,16.67,rain,0,0,22.7,15.0,50.1,1012.2,50.2,12.9,259.0,22.4,10,30,2024-02-08T05:55:02,2024-02-08T19:03:46,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-02-08
245,"Joinville, SC, Brasil",2024-02-09,31.9,23.0,27.7,37.6,23.0,30.6,23.5,79.0,0.7,100,20.83,rain,0,0,27.7,18.2,66.6,1014.2,58.7,12.5,264.8,22.7,10,10,2024-02-09T05:55:46,2024-02-09T19:03:07,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-02-09
246,"Joinville, SC, Brasil",2024-02-10,31.9,25.7,28.0,38.9,25.7,30.7,24.1,79.8,0.9,100,29.17,rain,0,0,16.6,18.1,51.2,1016.1,56.2,12.4,220.5,18.9,10,30,2024-02-10T05:56:29,2024-02-10T19:02:27,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-02-10
247,"Joinville, SC, Brasil",2024-02-11,31.9,22.9,27.7,37.7,22.9,30.5,23.4,79.1,0.0,0,0.0,rain,0,0,12.6,19.9,100.5,1015.5,42.6,12.9,247.7,21.4,10,10,2024-02-11T05:57:11,2024-02-11T19:01:45,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-02-11
248,"Joinville, SC, Brasil",2024-02-12,34.7,21.5,28.2,44.3,21.5,32.6,24.0,79.4,0.0,0,0.0,,0,0,21.2,13.2,55.1,1012.5,24.1,12.9,266.3,23.1,10,30,2024-02-12T05:57:53,2024-02-12T19:01:03,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-02-12
249,"Joinville, SC, Brasil",2024-02-13,38.6,24.0,28.6,44.3,24.0,30.9,24.1,80.9,5.9,100,33.33,rain,0,0,57.6,24.9,263.3,1011.8,66.2,12.6,231.7,20.0,10,30,2024-02-13T05:58:35,2024-02-13T19:00:19,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-02-13
250,"Joinville, SC, Brasil",2024-02-14,24.1,20.0,22.3,24.1,20.0,22.3,21.6,95.9,42.9,100,83.33,rain,0,0,26.6,11.2,207.8,1016.4,97.1,6.0,52.1,4.4,3,10,2024-02-14T05:59:16,2024-02-14T18:59:34,0.16,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-02-14
251,"Joinville, SC, Brasil",2024-02-15,24.0,19.7,21.5,24.0,19.7,21.5,20.0,91.5,0.5,100,16.67,rain,0,0,10.8,13.0,288.1,1018.0,91.2,11.3,73.8,6.4,2,10,2024-02-15T05:59:57,2024-02-15T18:58:48,0.19,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-02-15
252,"Joinville, SC, Brasil",2024-02-16,26.0,20.1,22.4,26.0,20.1,22.4,20.6,90.3,1.2,100,20.83,rain,0,0,6.1,15.7,330.6,1015.3,91.7,12.5,80.6,7.2,5,10,2024-02-16T06:00:37,2024-02-16T18:58:02,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-02-16
253,"Joinville, SC, Brasil",2024-02-17,26.9,20.5,23.4,29.0,20.5,23.5,21.7,90.7,8.8,100,50.0,rain,0,0,14.4,10.8,290.8,1012.8,89.5,12.8,96.4,8.5,5,30,2024-02-17T06:01:17,2024-02-17T18:57:14,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-02-17
254,"Joinville, SC, Brasil",2024-02-18,28.0,13.5,22.6,31.8,13.5,23.3,22.8,91.0,19.7,100,54.17,rain,0,0,9.7,15.7,118.6,1011.2,92.0,11.3,140.9,12.2,10,60,2024-02-18T06:01:56,2024-02-18T18:56:25,0.3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-02-18
255,"Joinville, SC, Brasil",2024-02-19,29.9,19.9,25.3,33.9,19.9,26.5,21.9,82.4,1.4,100,29.17,rain,0,0,15.1,21.6,109.6,1008.0,60.0,12.8,214.2,18.5,10,30,2024-02-19T06:02:35,2024-02-19T18:55:35,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-02-19
256,"Joinville, SC, Brasil",2024-02-20,26.9,22.5,23.7,29.4,22.5,23.8,22.4,92.7,12.6,100,70.83,rain,0,0,4.7,9.3,275.7,1008.0,90.4,10.6,55.2,4.7,2,10,2024-02-20T06:03:14,2024-02-20T18:54:44,0.37,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-02-20
257,"Joinville, SC, Brasil",2024-02-21,24.0,21.3,22.4,24.0,21.3,22.4,21.2,92.7,10.9,100,54.17,rain,0,0,13.3,9.4,283.4,1009.2,95.4,11.3,90.2,7.8,4,30,2024-02-21T06:03:52,2024-02-21T18:53:53,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-02-21
258,"Joinville, SC, Brasil",2024-02-22,27.9,20.7,24.2,31.7,20.7,24.9,22.4,90.3,10.3,100,50.0,rain,0,0,11.2,17.7,113.2,1009.3,81.0,12.4,87.0,7.6,6,60,2024-02-22T06:04:30,2024-02-22T18:53:01,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-02-22
259,"Joinville, SC, Brasil",2024-02-23,31.8,21.6,26.0,38.9,21.6,28.2,23.7,87.7,1.2,100,16.67,rain,0,0,20.2,14.7,57.6,1011.1,45.3,12.7,118.9,10.3,6,60,2024-02-23T06:05:07,2024-02-23T18:52:07,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-02-23
260,"Joinville, SC, Brasil",2024-02-24,31.9,22.7,26.2,40.4,22.7,28.5,24.3,90.1,12.9,100,33.33,rain,0,0,19.1,14.6,130.0,1015.3,54.9,12.0,247.5,21.5,10,75,2024-02-24T06:05:44,2024-02-24T18:51:13,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-02-24
261,"Joinville, SC, Brasil",2024-02-25,26.1,23.1,24.1,26.1,23.1,24.1,23.6,96.7,14.4,100,70.83,rain,0,0,14.4,11.0,266.2,1019.3,94.1,5.6,58.4,5.0,3,30,2024-02-25T06:06:20,2024-02-25T18:50:19,0.54,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-02-25
262,"Joinville, SC, Brasil",2024-02-26,27.1,23.1,24.7,30.7,23.1,24.9,23.8,95.1,10.6,100,79.17,rain,0,0,16.6,10.9,322.2,1017.6,96.7,9.3,93.5,8.0,5,30,2024-02-26T06:06:56,2024-02-26T18:49:23,0.57,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-02-26
263,"Joinville, SC, Brasil",2024-02-27,29.9,22.7,25.5,36.0,22.7,27.1,24.2,92.8,0.4,100,16.67,rain,0,0,31.7,10.4,340.9,1010.7,68.9,11.3,92.3,8.1,5,30,2024-02-27T06:07:32,2024-02-27T18:48:27,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-02-27
264,"Joinville, SC, Brasil",2024-02-28,31.9,23.2,27.1,39.0,23.2,29.8,24.2,85.4,1.7,100,29.17,rain,0,0,13.3,21.5,115.4,1010.3,65.4,12.7,146.3,12.7,10,30,2024-02-28T06:08:07,2024-02-28T18:47:30,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-02-28
265,"Joinville, SC, Brasil",2024-02-29,30.9,23.0,25.9,37.4,23.0,27.7,23.9,89.7,12.4,100,58.33,rain,0,0,20.9,17.6,153.2,1012.3,80.6,11.3,130.8,11.3,10,75,2024-02-29T06:08:42,2024-02-29T18:46:32,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-02-29
266,"Joinville, SC, Brasil",2024-03-01,29.0,23.3,26.0,33.5,23.3,27.7,23.6,87.2,7.3,100,70.83,rain,0,0,15.1,17.8,133.7,1012.7,63.3,10.8,147.5,12.8,7,30,2024-03-01T06:09:16,2024-03-01T18:45:34,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-03-01
267,"Joinville, SC, Brasil",2024-03-02,29.8,22.4,25.9,33.1,22.4,27.0,22.3,81.5,1.2,100,29.17,rain,0,0,28.8,16.4,39.5,1013.6,61.0,11.8,146.0,12.7,6,10,2024-03-02T06:09:50,2024-03-02T18:44:35,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-03-02
268,"Joinville, SC, Brasil",2024-03-03,30.9,19.7,25.7,36.0,19.7,27.3,21.9,80.8,0.0,0,0.0,,0,0,21.2,13.0,63.6,1011.7,34.6,13.5,260.3,22.5,10,10,2024-03-03T06:10:24,2024-03-03T18:43:36,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-03-03
269,"Joinville, SC, Brasil",2024-03-04,29.9,22.2,25.5,34.9,22.2,27.2,23.3,88.0,21.5,100,41.67,rain,0,0,18.0,21.5,133.1,1012.4,83.7,12.2,144.4,12.5,10,10,2024-03-04T06:10:57,2024-03-04T18:42:36,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-03-04
270,"Joinville, SC, Brasil",2024-03-05,23.9,21.0,22.0,23.9,21.0,22.0,21.0,94.2,66.7,100,62.5,rain,0,0,25.9,9.6,222.7,1014.4,96.7,5.2,82.6,7.4,4,10,2024-03-05T06:11:30,2024-03-05T18:41:36,0.84,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-03-05
271,"Joinville, SC, Brasil",2024-03-06,23.0,19.8,21.2,23.0,19.8,21.2,20.2,94.3,1.4,100,33.33,rain,0,0,10.8,9.1,225.2,1016.6,95.5,6.4,67.3,5.8,3,10,2024-03-06T06:12:03,2024-03-06T18:40:35,0.87,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-03-06
272,"Joinville, SC, Brasil",2024-03-07,27.9,20.9,24.1,30.5,20.9,24.6,21.8,87.4,1.6,100,45.83,rain,0,0,26.3,12.4,9.7,1017.9,92.0,12.1,86.3,7.5,4,10,2024-03-07T06:12:35,2024-03-07T18:39:34,0.91,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86948099999,82798199999,86945099999,86947099999,SBJV",2024-03-07
273,"Joinville, SC, Brasil",2024-03-08,26.9,22.5,24.2,29.8,22.5,24.4,23.2,94.1,15.9,100,79.17,rain,0,0,35.3,9.5,68.1,1015.4,94.5,10.0,42.0,3.5,2,10,2024-03-08T06:13:07,2024-03-08T18:38:32,0.94,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-03-08
274,"Joinville, SC, Brasil",2024-03-09,30.9,23.4,26.2,37.5,23.4,27.9,24.1,89.0,6.7,100,54.17,rain,0,0,36.0,14.1,189.2,1010.6,71.6,8.0,143.1,12.4,7,60,2024-03-09T06:13:38,2024-03-09T18:37:30,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,82798199999,86948099999,86945099999,86947099999,SBJV",2024-03-09
275,"Joinville, SC, Brasil",2024-03-10,31.9,23.1,26.5,38.9,23.1,28.4,23.5,84.3,2.3,100,29.17,rain,0,0,17.6,26.7,133.2,1012.5,65.6,10.9,201.5,17.4,10,10,2024-03-10T06:14:10,2024-03-10T18:36:27,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-03-10
276,"Joinville, SC, Brasil",2024-03-11,28.9,21.4,25.0,31.1,21.4,25.8,21.5,81.6,4.3,100,50.0,rain,0,0,15.1,19.9,121.4,1016.7,53.2,11.3,189.2,16.3,10,10,2024-03-11T06:14:41,2024-03-11T18:35:24,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,86948099999,82798199999,86947099999,SBJV",2024-03-11
277,"Joinville, SC, Brasil",2024-03-12,28.9,21.0,24.8,31.1,21.0,25.4,21.1,81.4,1.3,100,37.5,rain,0,0,20.2,14.6,66.2,1016.8,78.6,12.6,256.7,22.2,9,10,2024-03-12T06:15:12,2024-03-12T18:34:21,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SBNF,86946099999,F5423,82599199999,86945099999,82798199999,86947099999,SBJV",2024-03-12
278,"Joinville, SC, Brasil",2024-03-13,29.9,20.0,25.3,33.1,20.0,26.2,21.3,80.0,0.0,0,0.0,,0,0,18.7,21.9,50.1,1014.6,42.7,12.9,272.8,23.6,9,10,2024-03-13T06:15:42,2024-03-13T18:33:18,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBNF,86946099999,F5423,82599199999,86945099999,82798199999,86947099999,SBJV",2024-03-13
